id,date,store_nbr,item_nbr,unit_sales,onpromotion
2143,2024-10-03,1,1,14.12,0
2144,2024-10-03,1,2,15.27,0
2145,2024-10-03,1,3,17.58,1
2146,2024-10-03,1,4,13.98,0
2147,2024-10-03,1,5,14.64,0
2148,2024-10-03,1,6,13.24,0
2149,2024-10-03,1,7,14.42,0
2150,2024-10-03,1,8,9.18,0
2151,2024-10-03,1,9,16.76,1
2152,2024-10-03,1,10,4.84,0
2153,2024-10-03,1,11,9.34,0
2154,2024-10-03,1,12,9.0,0
2155,2024-10-03,1,13,5.92,0
2156,2024-10-03,1,14,7.59,0
2157,2024-10-03,2,1,11.81,0
2158,2024-10-03,2,2,8.54,0
2159,2024-10-03,2,3,7.34,0
2160,2024-10-03,2,4,6.36,0
2161,2024-10-03,2,5,7.96,0
2162,2024-10-03,2,6,6.58,0
2163,2024-10-03,2,7,12.32,0
2164,2024-10-03,2,8,12.57,0
2165,2024-10-03,2,9,11.3,0
2166,2024-10-03,2,10,7.45,1
2167,2024-10-03,2,11,6.62,0
2168,2024-10-03,2,12,6.69,0
2169,2024-10-03,2,13,6.76,0
2170,2024-10-03,2,14,3.36,0
2171,2024-10-03,3,1,14.66,1
2172,2024-10-03,3,2,13.52,0
2173,2024-10-03,3,3,13.92,0
2174,2024-10-03,3,4,12.1,1
2175,2024-10-03,3,5,8.34,0
2176,2024-10-03,3,6,9.72,0
2177,2024-10-03,3,7,10.01,0
2178,2024-10-03,3,8,11.65,0
2179,2024-10-03,3,9,11.59,0
2180,2024-10-03,3,10,5.18,1
2181,2024-10-03,3,11,6.65,0
2182,2024-10-03,3,12,11.3,0
2183,2024-10-03,3,13,8.15,0
2184,2024-10-03,3,14,5.37,0
2185,2024-10-05,1,1,10.38,0
2186,2024-10-05,1,2,14.06,0
2187,2024-10-05,1,3,15.95,1
2188,2024-10-05,1,4,10.08,0
2189,2024-10-05,1,5,10.68,1
2190,2024-10-05,1,6,16.08,0
2191,2024-10-05,1,7,15.13,0
2192,2024-10-05,1,8,13.25,0
2193,2024-10-05,1,9,9.58,0
2194,2024-10-05,1,10,13.87,0
2195,2024-10-05,1,11,7.1,0
2196,2024-10-05,1,12,6.42,1
2197,2024-10-05,1,13,7.62,0
2198,2024-10-05,1,14,5.93,0
2199,2024-10-05,2,1,14.51,0
2200,2024-10-05,2,2,10.47,0
2201,2024-10-05,2,3,16.25,1
2202,2024-10-05,2,4,13.37,0
2203,2024-10-05,2,5,7.29,0
2204,2024-10-05,2,6,11.17,0
2205,2024-10-05,2,7,13.78,0
2206,2024-10-05,2,8,6.82,0
2207,2024-10-05,2,9,12.04,0
2208,2024-10-05,2,10,8.91,0
2209,2024-10-05,2,11,9.33,0
2210,2024-10-05,2,12,4.93,0
2211,2024-10-05,2,13,7.66,0
2212,2024-10-05,2,14,3.52,0
2213,2024-10-05,3,1,12.9,0
2214,2024-10-05,3,2,13.03,0
2215,2024-10-05,3,3,11.74,0
2216,2024-10-05,3,4,11.6,1
2217,2024-10-05,3,5,7.75,0
2218,2024-10-05,3,6,8.09,0
2219,2024-10-05,3,7,15.16,0
2220,2024-10-05,3,8,14.09,0
2221,2024-10-05,3,9,13.18,0
2222,2024-10-05,3,10,7.66,0
2223,2024-10-05,3,11,6.95,0
2224,2024-10-05,3,12,10.28,0
2225,2024-10-05,3,13,8.67,0
2226,2024-10-05,3,14,4.83,0
2227,2024-10-07,1,1,13.58,0
2228,2024-10-07,1,2,6.73,0
2229,2024-10-07,1,3,11.0,0
2230,2024-10-07,1,4,11.91,0
2231,2024-10-07,1,5,11.29,0
2232,2024-10-07,1,6,13.82,1
2233,2024-10-07,1,7,8.65,0
2234,2024-10-07,1,8,10.58,1
2235,2024-10-07,1,9,7.63,0
2236,2024-10-07,1,10,5.74,0
2237,2024-10-07,1,11,10.62,1
2238,2024-10-07,1,12,10.57,1
2239,2024-10-07,1,13,9.62,0
2240,2024-10-07,1,14,4.02,0
2241,2024-10-07,2,1,7.51,0
2242,2024-10-07,2,2,10.18,0
2243,2024-10-07,2,3,13.3,0
2244,2024-10-07,2,4,11.17,0
2245,2024-10-07,2,5,15.41,1
2246,2024-10-07,2,6,6.98,0
2247,2024-10-07,2,7,8.99,0
2248,2024-10-07,2,8,9.35,0
2249,2024-10-07,2,9,10.89,0
2250,2024-10-07,2,10,8.15,0
2251,2024-10-07,2,11,7.28,1
2252,2024-10-07,2,12,4.43,0
2253,2024-10-07,2,13,9.37,0
2254,2024-10-07,2,14,5.22,0
2255,2024-10-07,3,1,12.57,0
2256,2024-10-07,3,2,12.31,1
2257,2024-10-07,3,3,7.84,0
2258,2024-10-07,3,4,10.49,0
2259,2024-10-07,3,5,10.96,0
2260,2024-10-07,3,6,8.5,1
2261,2024-10-07,3,7,10.81,0
2262,2024-10-07,3,8,10.64,0
2263,2024-10-07,3,9,10.37,0
2264,2024-10-07,3,10,8.67,0
2265,2024-10-07,3,11,8.88,0
2266,2024-10-07,3,12,7.2,0
2267,2024-10-07,3,13,7.42,0
2268,2024-10-07,3,14,5.34,0
2269,2024-10-09,1,1,17.63,1
2270,2024-10-09,1,2,9.94,0
2271,2024-10-09,1,3,9.84,0
2272,2024-10-09,1,4,10.11,0
2273,2024-10-09,1,5,14.12,0
2274,2024-10-09,1,6,12.87,0
2275,2024-10-09,1,7,13.81,0
2276,2024-10-09,1,8,13.16,0
2277,2024-10-09,1,9,12.12,0
2278,2024-10-09,1,10,6.72,0
2279,2024-10-09,1,11,9.53,0
2280,2024-10-09,1,12,7.39,0
2281,2024-10-09,1,13,6.38,0
2282,2024-10-09,1,14,4.19,0
2283,2024-10-09,2,1,12.7,0
2284,2024-10-09,2,2,12.54,1
2285,2024-10-09,2,3,7.4,0
2286,2024-10-09,2,4,6.52,0
2287,2024-10-09,2,5,8.19,0
2288,2024-10-09,2,6,11.43,0
2289,2024-10-09,2,7,12.26,0
2290,2024-10-09,2,8,8.12,1
2291,2024-10-09,2,9,10.61,0
2292,2024-10-09,2,10,4.01,1
2293,2024-10-09,2,11,8.64,0
2294,2024-10-09,2,12,5.16,0
2295,2024-10-09,2,13,7.15,0
2296,2024-10-09,2,14,4.68,1
2297,2024-10-09,3,1,12.41,0
2298,2024-10-09,3,2,8.22,0
2299,2024-10-09,3,3,8.59,0
2300,2024-10-09,3,4,12.13,0
2301,2024-10-09,3,5,11.9,0
2302,2024-10-09,3,6,8.57,0
2303,2024-10-09,3,7,8.92,0
2304,2024-10-09,3,8,12.75,0
2305,2024-10-09,3,9,6.33,0
2306,2024-10-09,3,10,12.36,1
2307,2024-10-09,3,11,8.09,1
2308,2024-10-09,3,12,9.09,0
2309,2024-10-09,3,13,8.56,0
2310,2024-10-09,3,14,5.8,0
2311,2024-10-11,1,1,11.23,0
2312,2024-10-11,1,2,12.17,0
2313,2024-10-11,1,3,13.43,0
2314,2024-10-11,1,4,11.42,0
2315,2024-10-11,1,5,12.68,0
2316,2024-10-11,1,6,13.9,0
2317,2024-10-11,1,7,13.63,0
2318,2024-10-11,1,8,7.92,0
2319,2024-10-11,1,9,6.64,0
2320,2024-10-11,1,10,6.58,0
2321,2024-10-11,1,11,7.48,0
2322,2024-10-11,1,12,10.48,0
2323,2024-10-11,1,13,5.42,0
2324,2024-10-11,1,14,6.19,0
2325,2024-10-11,2,1,13.36,0
2326,2024-10-11,2,2,10.6,0
2327,2024-10-11,2,3,5.93,0
2328,2024-10-11,2,4,11.11,0
2329,2024-10-11,2,5,13.71,0
2330,2024-10-11,2,6,11.11,0
2331,2024-10-11,2,7,9.39,0
2332,2024-10-11,2,8,11.43,0
2333,2024-10-11,2,9,10.7,0
2334,2024-10-11,2,10,5.57,0
2335,2024-10-11,2,11,8.84,0
2336,2024-10-11,2,12,11.03,1
2337,2024-10-11,2,13,5.07,0
2338,2024-10-11,2,14,3.9,0
2339,2024-10-11,3,1,10.29,0
2340,2024-10-11,3,2,10.01,0
2341,2024-10-11,3,3,10.12,0
2342,2024-10-11,3,4,14.94,1
2343,2024-10-11,3,5,7.01,0
2344,2024-10-11,3,6,15.3,1
2345,2024-10-11,3,7,6.95,0
2346,2024-10-11,3,8,9.16,0
2347,2024-10-11,3,9,10.69,0
2348,2024-10-11,3,10,4.92,0
2349,2024-10-11,3,11,7.21,0
2350,2024-10-11,3,12,11.16,1
2351,2024-10-11,3,13,9.11,0
2352,2024-10-11,3,14,4.21,0
2353,2024-10-15,1,1,11.43,0
2354,2024-10-15,1,2,10.78,0
2355,2024-10-15,1,3,12.5,0
2356,2024-10-15,1,4,12.66,0
2357,2024-10-15,1,5,12.99,0
2358,2024-10-15,1,6,10.73,0
2359,2024-10-15,1,7,9.86,0
2360,2024-10-15,1,8,8.1,0
2361,2024-10-15,1,9,12.58,0
2362,2024-10-15,1,10,9.11,0
2363,2024-10-15,1,11,8.99,0
2364,2024-10-15,1,12,10.1,1
2365,2024-10-15,1,13,9.04,0
2366,2024-10-15,1,14,4.25,0
2367,2024-10-15,2,1,7.32,1
2368,2024-10-15,2,2,13.0,0
2369,2024-10-15,2,3,5.94,0
2370,2024-10-15,2,4,12.11,0
2371,2024-10-15,2,5,13.75,1
2372,2024-10-15,2,6,14.35,1
2373,2024-10-15,2,7,8.19,0
2374,2024-10-15,2,8,9.82,1
2375,2024-10-15,2,9,6.61,0
2376,2024-10-15,2,10,5.04,0
2377,2024-10-15,2,11,6.95,0
2378,2024-10-15,2,12,6.05,1
2379,2024-10-15,2,13,6.29,0
2380,2024-10-15,2,14,4.75,0
2381,2024-10-15,3,1,7.27,0
2382,2024-10-15,3,2,10.82,0
2383,2024-10-15,3,3,9.29,0
2384,2024-10-15,3,4,9.45,0
2385,2024-10-15,3,5,9.44,0
2386,2024-10-15,3,6,14.85,0
2387,2024-10-15,3,7,7.21,0
2388,2024-10-15,3,8,10.84,1
2389,2024-10-15,3,9,11.55,0
2390,2024-10-15,3,10,11.75,0
2391,2024-10-15,3,11,6.81,0
2392,2024-10-15,3,12,5.05,0
2393,2024-10-15,3,13,11.08,1
2394,2024-10-15,3,14,8.09,0
2395,2024-10-17,1,1,12.34,0
2396,2024-10-17,1,2,11.97,0
2397,2024-10-17,1,3,12.08,0
2398,2024-10-17,1,4,9.64,0
2399,2024-10-17,1,5,8.23,0
2400,2024-10-17,1,6,11.08,0
2401,2024-10-17,1,7,14.98,0
2402,2024-10-17,1,8,9.75,0
2403,2024-10-17,1,9,10.81,0
2404,2024-10-17,1,10,9.56,0
2405,2024-10-17,1,11,5.87,1
2406,2024-10-17,1,12,7.57,0
2407,2024-10-17,1,13,8.65,0
2408,2024-10-17,1,14,7.33,0
2409,2024-10-17,2,1,13.91,1
2410,2024-10-17,2,2,11.89,0
2411,2024-10-17,2,3,10.28,0
2412,2024-10-17,2,4,9.17,0
2413,2024-10-17,2,5,11.54,0
2414,2024-10-17,2,6,12.78,0
2415,2024-10-17,2,7,7.8,0
2416,2024-10-17,2,8,10.19,1
2417,2024-10-17,2,9,10.12,0
2418,2024-10-17,2,10,7.86,0
2419,2024-10-17,2,11,6.53,0
2420,2024-10-17,2,12,4.96,0
2421,2024-10-17,2,13,6.99,0
2422,2024-10-17,2,14,4.48,0
2423,2024-10-17,3,1,12.41,1
2424,2024-10-17,3,2,7.79,1
2425,2024-10-17,3,3,7.82,0
2426,2024-10-17,3,4,12.2,0
2427,2024-10-17,3,5,12.28,0
2428,2024-10-17,3,6,8.05,0
2429,2024-10-17,3,7,10.37,0
2430,2024-10-17,3,8,6.19,0
2431,2024-10-17,3,9,9.94,0
2432,2024-10-17,3,10,7.35,0
2433,2024-10-17,3,11,9.39,0
2434,2024-10-17,3,12,6.84,0
2435,2024-10-17,3,13,4.64,0
2436,2024-10-17,3,14,3.32,0
2437,2024-10-19,1,1,16.86,0
2438,2024-10-19,1,2,9.1,0
2439,2024-10-19,1,3,14.03,0
2440,2024-10-19,1,4,13.56,0
2441,2024-10-19,1,5,10.69,0
2442,2024-10-19,1,6,13.19,1
2443,2024-10-19,1,7,11.01,0
2444,2024-10-19,1,8,12.35,0
2445,2024-10-19,1,9,16.04,1
2446,2024-10-19,1,10,5.69,0
2447,2024-10-19,1,11,12.05,0
2448,2024-10-19,1,12,8.91,0
2449,2024-10-19,1,13,10.86,0
2450,2024-10-19,1,14,5.45,0
2451,2024-10-19,2,1,7.09,0
2452,2024-10-19,2,2,13.74,1
2453,2024-10-19,2,3,9.79,0
2454,2024-10-19,2,4,8.14,0
2455,2024-10-19,2,5,12.41,0
2456,2024-10-19,2,6,7.27,0
2457,2024-10-19,2,7,6.93,0
2458,2024-10-19,2,8,11.3,0
2459,2024-10-19,2,9,9.72,0
2460,2024-10-19,2,10,11.02,1
2461,2024-10-19,2,11,5.5,0
2462,2024-10-19,2,12,7.16,0
2463,2024-10-19,2,13,9.84,0
2464,2024-10-19,2,14,6.04,1
2465,2024-10-19,3,1,11.78,0
2466,2024-10-19,3,2,13.91,0
2467,2024-10-19,3,3,10.51,0
2468,2024-10-19,3,4,13.93,0
2469,2024-10-19,3,5,12.1,0
2470,2024-10-19,3,6,8.26,0
2471,2024-10-19,3,7,14.81,0
2472,2024-10-19,3,8,10.34,0
2473,2024-10-19,3,9,7.04,0
2474,2024-10-19,3,10,6.56,0
2475,2024-10-19,3,11,6.46,0
2476,2024-10-19,3,12,8.68,0
2477,2024-10-19,3,13,8.03,1
2478,2024-10-19,3,14,4.12,1
2479,2024-10-21,1,1,9.55,0
2480,2024-10-21,1,2,9.29,1
2481,2024-10-21,1,3,8.97,0
2482,2024-10-21,1,4,10.69,0
2483,2024-10-21,1,5,9.27,0
2484,2024-10-21,1,6,7.04,0
2485,2024-10-21,1,7,10.17,0
2486,2024-10-21,1,8,9.22,0
2487,2024-10-21,1,9,13.34,0
2488,2024-10-21,1,10,10.74,0
2489,2024-10-21,1,11,11.2,0
2490,2024-10-21,1,12,10.49,0
2491,2024-10-21,1,13,7.11,0
2492,2024-10-21,1,14,5.93,1
2493,2024-10-21,2,1,10.63,0
2494,2024-10-21,2,2,10.54,1
2495,2024-10-21,2,3,12.45,0
2496,2024-10-21,2,4,11.76,0
2497,2024-10-21,2,5,6.73,1
2498,2024-10-21,2,6,9.72,0
2499,2024-10-21,2,7,10.04,0
2500,2024-10-21,2,8,8.13,0
2501,2024-10-21,2,9,10.88,0
2502,2024-10-21,2,10,6.0,0
2503,2024-10-21,2,11,7.96,0
2504,2024-10-21,2,12,9.29,0
2505,2024-10-21,2,13,6.53,0
2506,2024-10-21,2,14,3.86,0
2507,2024-10-21,3,1,7.6,0
2508,2024-10-21,3,2,11.03,0
2509,2024-10-21,3,3,10.55,0
2510,2024-10-21,3,4,12.79,0
2511,2024-10-21,3,5,9.29,0
2512,2024-10-21,3,6,11.12,1
2513,2024-10-21,3,7,12.13,0
2514,2024-10-21,3,8,16.15,1
2515,2024-10-21,3,9,6.95,0
2516,2024-10-21,3,10,6.61,0
2517,2024-10-21,3,11,9.31,0
2518,2024-10-21,3,12,10.21,0
2519,2024-10-21,3,13,10.82,1
2520,2024-10-21,3,14,3.13,0
2521,2024-10-23,1,1,13.32,0
2522,2024-10-23,1,2,12.88,0
2523,2024-10-23,1,3,11.33,0
2524,2024-10-23,1,4,8.47,0
2525,2024-10-23,1,5,10.1,0
2526,2024-10-23,1,6,13.11,0
2527,2024-10-23,1,7,13.69,0
2528,2024-10-23,1,8,13.27,0
2529,2024-10-23,1,9,10.3,0
2530,2024-10-23,1,10,5.73,0
2531,2024-10-23,1,11,5.46,0
2532,2024-10-23,1,12,6.98,0
2533,2024-10-23,1,13,7.86,0
2534,2024-10-23,1,14,2.85,0
2535,2024-10-23,2,1,13.44,0
2536,2024-10-23,2,2,11.52,0
2537,2024-10-23,2,3,11.28,0
2538,2024-10-23,2,4,7.65,0
2539,2024-10-23,2,5,7.65,0
2540,2024-10-23,2,6,15.53,1
2541,2024-10-23,2,7,6.39,0
2542,2024-10-23,2,8,9.39,0
2543,2024-10-23,2,9,6.64,0
2544,2024-10-23,2,10,9.55,1
2545,2024-10-23,2,11,4.31,0
2546,2024-10-23,2,12,6.6,0
2547,2024-10-23,2,13,5.23,1
2548,2024-10-23,2,14,6.36,0
2549,2024-10-23,3,1,7.24,0
2550,2024-10-23,3,2,10.39,0
2551,2024-10-23,3,3,13.12,0
2552,2024-10-23,3,4,9.55,1
2553,2024-10-23,3,5,7.66,0
2554,2024-10-23,3,6,10.49,0
2555,2024-10-23,3,7,12.5,0
2556,2024-10-23,3,8,8.53,0
2557,2024-10-23,3,9,9.49,0
2558,2024-10-23,3,10,7.49,0
2559,2024-10-23,3,11,5.6,0
2560,2024-10-23,3,12,8.38,0
2561,2024-10-23,3,13,5.19,0
2562,2024-10-23,3,14,3.78,0
2563,2024-10-25,1,1,8.89,0
2564,2024-10-25,1,2,12.68,0
2565,2024-10-25,1,3,7.11,0
2566,2024-10-25,1,4,18.84,1
2567,2024-10-25,1,5,7.71,0
2568,2024-10-25,1,6,8.54,0
2569,2024-10-25,1,7,11.55,0
2570,2024-10-25,1,8,10.48,0
2571,2024-10-25,1,9,17.2,1
2572,2024-10-25,1,10,11.25,0
2573,2024-10-25,1,11,9.88,0
2574,2024-10-25,1,12,6.69,0
2575,2024-10-25,1,13,6.39,0
2576,2024-10-25,1,14,3.08,1
2577,2024-10-25,2,1,8.96,1
2578,2024-10-25,2,2,11.42,0
2579,2024-10-25,2,3,7.99,1
2580,2024-10-25,2,4,11.13,0
2581,2024-10-25,2,5,11.49,0
2582,2024-10-25,2,6,10.39,0
2583,2024-10-25,2,7,10.36,1
2584,2024-10-25,2,8,11.75,0
2585,2024-10-25,2,9,15.04,1
2586,2024-10-25,2,10,6.95,0
2587,2024-10-25,2,11,6.47,0
2588,2024-10-25,2,12,10.02,0
2589,2024-10-25,2,13,9.18,0
2590,2024-10-25,2,14,3.53,0
2591,2024-10-25,3,1,10.71,0
2592,2024-10-25,3,2,16.73,1
2593,2024-10-25,3,3,7.58,0
2594,2024-10-25,3,4,8.84,0
2595,2024-10-25,3,5,10.59,0
2596,2024-10-25,3,6,11.27,1
2597,2024-10-25,3,7,7.6,0
2598,2024-10-25,3,8,7.51,0
2599,2024-10-25,3,9,14.22,0
2600,2024-10-25,3,10,7.92,0
2601,2024-10-25,3,11,8.16,0
2602,2024-10-25,3,12,5.34,0
2603,2024-10-25,3,13,9.48,0
2604,2024-10-25,3,14,5.26,0
2605,2024-10-29,1,1,11.43,0
2606,2024-10-29,1,2,12.47,0
2607,2024-10-29,1,3,8.01,0
2608,2024-10-29,1,4,12.62,0
2609,2024-10-29,1,5,12.72,0
2610,2024-10-29,1,6,8.26,0
2611,2024-10-29,1,7,7.66,0
2612,2024-10-29,1,8,13.03,0
2613,2024-10-29,1,9,8.69,0
2614,2024-10-29,1,10,10.95,0
2615,2024-10-29,1,11,7.94,0
2616,2024-10-29,1,12,6.81,0
2617,2024-10-29,1,13,10.94,0
2618,2024-10-29,1,14,6.26,0
2619,2024-10-29,2,1,10.06,1
2620,2024-10-29,2,2,15.38,1
2621,2024-10-29,2,3,6.99,0
2622,2024-10-29,2,4,6.2,0
2623,2024-10-29,2,5,14.86,1
2624,2024-10-29,2,6,11.08,0
2625,2024-10-29,2,7,11.22,0
2626,2024-10-29,2,8,8.2,0
2627,2024-10-29,2,9,12.52,1
2628,2024-10-29,2,10,10.7,0
2629,2024-10-29,2,11,4.69,0
2630,2024-10-29,2,12,8.84,0
2631,2024-10-29,2,13,9.3,0
2632,2024-10-29,2,14,5.81,0
2633,2024-10-29,3,1,11.31,0
2634,2024-10-29,3,2,10.45,0
2635,2024-10-29,3,3,10.7,1
2636,2024-10-29,3,4,9.71,0
2637,2024-10-29,3,5,8.16,0
2638,2024-10-29,3,6,10.06,0
2639,2024-10-29,3,7,14.11,0
2640,2024-10-29,3,8,11.13,0
2641,2024-10-29,3,9,10.44,0
2642,2024-10-29,3,10,8.23,0
2643,2024-10-29,3,11,7.14,0
2644,2024-10-29,3,12,8.72,0
2645,2024-10-29,3,13,8.46,0
2646,2024-10-29,3,14,5.31,0
2647,2024-11-02,1,1,6.9,0
2648,2024-11-02,1,2,11.58,0
2649,2024-11-02,1,3,7.82,0
2650,2024-11-02,1,4,11.63,0
2651,2024-11-02,1,5,14.3,0
2652,2024-11-02,1,6,14.15,0
2653,2024-11-02,1,7,11.78,0
2654,2024-11-02,1,8,9.56,0
2655,2024-11-02,1,9,8.05,0
2656,2024-11-02,1,10,8.42,0
2657,2024-11-02,1,11,9.53,1
2658,2024-11-02,1,12,8.22,0
2659,2024-11-02,1,13,7.45,0
2660,2024-11-02,1,14,5.5,0
2661,2024-11-02,2,1,14.98,1
2662,2024-11-02,2,2,10.36,0
2663,2024-11-02,2,3,10.05,0
2664,2024-11-02,2,4,10.14,0
2665,2024-11-02,2,5,7.21,0
2666,2024-11-02,2,6,7.85,1
2667,2024-11-02,2,7,6.72,0
2668,2024-11-02,2,8,7.93,0
2669,2024-11-02,2,9,10.07,0
2670,2024-11-02,2,10,5.85,0
2671,2024-11-02,2,11,5.39,0
2672,2024-11-02,2,12,5.15,1
2673,2024-11-02,2,13,8.75,0
2674,2024-11-02,2,14,3.07,0
2675,2024-11-02,3,1,4.58,0
2676,2024-11-02,3,2,11.9,0
2677,2024-11-02,3,3,7.83,0
2678,2024-11-02,3,4,13.51,0
2679,2024-11-02,3,5,15.13,1
2680,2024-11-02,3,6,7.99,0
2681,2024-11-02,3,7,5.72,0
2682,2024-11-02,3,8,15.19,1
2683,2024-11-02,3,9,10.55,0
2684,2024-11-02,3,10,8.63,0
2685,2024-11-02,3,11,7.5,0
2686,2024-11-02,3,12,4.87,0
2687,2024-11-02,3,13,9.77,0
2688,2024-11-02,3,14,2.94,0
2689,2024-11-04,1,1,7.62,0
2690,2024-11-04,1,2,12.84,1
2691,2024-11-04,1,3,10.1,0
2692,2024-11-04,1,4,11.86,0
2693,2024-11-04,1,5,13.57,1
2694,2024-11-04,1,6,10.07,0
2695,2024-11-04,1,7,12.08,0
2696,2024-11-04,1,8,8.07,0
2697,2024-11-04,1,9,10.19,0
2698,2024-11-04,1,10,4.77,0
2699,2024-11-04,1,11,5.91,0
2700,2024-11-04,1,12,5.65,0
2701,2024-11-04,1,13,9.06,0
2702,2024-11-04,1,14,6.79,0
2703,2024-11-04,2,1,6.62,1
2704,2024-11-04,2,2,5.94,0
2705,2024-11-04,2,3,10.28,0
2706,2024-11-04,2,4,11.39,0
2707,2024-11-04,2,5,8.52,0
2708,2024-11-04,2,6,9.32,0
2709,2024-11-04,2,7,8.18,0
2710,2024-11-04,2,8,7.18,1
2711,2024-11-04,2,9,6.16,0
2712,2024-11-04,2,10,9.3,1
2713,2024-11-04,2,11,6.22,0
2714,2024-11-04,2,12,3.23,1
2715,2024-11-04,2,13,7.09,0
2716,2024-11-04,2,14,2.49,0
2717,2024-11-04,3,1,10.02,0
2718,2024-11-04,3,2,7.83,0
2719,2024-11-04,3,3,9.1,0
2720,2024-11-04,3,4,9.58,0
2721,2024-11-04,3,5,9.79,0
2722,2024-11-04,3,6,10.63,0
2723,2024-11-04,3,7,7.58,0
2724,2024-11-04,3,8,10.05,0
2725,2024-11-04,3,9,10.13,0
2726,2024-11-04,3,10,9.0,0
2727,2024-11-04,3,11,8.38,0
2728,2024-11-04,3,12,9.97,1
2729,2024-11-04,3,13,8.62,0
2730,2024-11-04,3,14,6.52,0
2731,2024-11-06,1,1,12.91,0
2732,2024-11-06,1,2,10.93,0
2733,2024-11-06,1,3,11.1,0
2734,2024-11-06,1,4,11.5,0
2735,2024-11-06,1,5,12.13,0
2736,2024-11-06,1,6,10.38,0
2737,2024-11-06,1,7,12.15,0
2738,2024-11-06,1,8,6.28,0
2739,2024-11-06,1,9,8.21,0
2740,2024-11-06,1,10,10.6,1
2741,2024-11-06,1,11,7.83,0
2742,2024-11-06,1,12,4.83,0
2743,2024-11-06,1,13,8.88,1
2744,2024-11-06,1,14,5.66,0
2745,2024-11-06,2,1,5.96,0
2746,2024-11-06,2,2,11.14,0
2747,2024-11-06,2,3,7.9,0
2748,2024-11-06,2,4,9.47,0
2749,2024-11-06,2,5,8.61,0
2750,2024-11-06,2,6,9.74,0
2751,2024-11-06,2,7,10.31,0
2752,2024-11-06,2,8,8.36,1
2753,2024-11-06,2,9,4.69,0
2754,2024-11-06,2,10,3.84,0
2755,2024-11-06,2,11,6.35,0
2756,2024-11-06,2,12,5.38,0
2757,2024-11-06,2,13,7.48,1
2758,2024-11-06,2,14,2.92,0
2759,2024-11-06,3,1,13.25,1
2760,2024-11-06,3,2,9.87,0
2761,2024-11-06,3,3,10.19,0
2762,2024-11-06,3,4,10.16,0
2763,2024-11-06,3,5,6.07,0
2764,2024-11-06,3,6,5.13,0
2765,2024-11-06,3,7,6.7,1
2766,2024-11-06,3,8,5.77,0
2767,2024-11-06,3,9,6.48,1
2768,2024-11-06,3,10,8.59,0
2769,2024-11-06,3,11,5.27,0
2770,2024-11-06,3,12,3.74,0
2771,2024-11-06,3,13,7.93,0
2772,2024-11-06,3,14,4.02,0
2773,2024-11-08,1,1,9.65,0
2774,2024-11-08,1,2,9.69,0
2775,2024-11-08,1,3,6.68,0
2776,2024-11-08,1,4,7.73,0
2777,2024-11-08,1,5,12.83,0
2778,2024-11-08,1,6,6.54,0
2779,2024-11-08,1,7,6.32,0
2780,2024-11-08,1,8,11.18,1
2781,2024-11-08,1,9,7.03,0
2782,2024-11-08,1,10,5.07,0
2783,2024-11-08,1,11,9.95,0
2784,2024-11-08,1,12,7.8,0
2785,2024-11-08,1,13,7.55,0
2786,2024-11-08,1,14,5.62,1
2787,2024-11-08,2,1,10.87,1
2788,2024-11-08,2,2,10.32,1
2789,2024-11-08,2,3,8.78,0
2790,2024-11-08,2,4,10.91,0
2791,2024-11-08,2,5,4.02,0
2792,2024-11-08,2,6,6.5,0
2793,2024-11-08,2,7,5.99,0
2794,2024-11-08,2,8,7.67,0
2795,2024-11-08,2,9,9.89,0
2796,2024-11-08,2,10,7.59,0
2797,2024-11-08,2,11,7.95,0
2798,2024-11-08,2,12,8.71,0
2799,2024-11-08,2,13,8.3,1
2800,2024-11-08,2,14,2.02,0
2801,2024-11-08,3,1,6.6,0
2802,2024-11-08,3,2,5.9,0
2803,2024-11-08,3,3,11.82,0
2804,2024-11-08,3,4,9.7,0
2805,2024-11-08,3,5,12.18,0
2806,2024-11-08,3,6,7.58,0
2807,2024-11-08,3,7,11.44,0
2808,2024-11-08,3,8,11.34,0
2809,2024-11-08,3,9,7.52,0
2810,2024-11-08,3,10,8.9,0
2811,2024-11-08,3,11,4.16,0
2812,2024-11-08,3,12,7.79,0
2813,2024-11-08,3,13,5.28,0
2814,2024-11-08,3,14,4.33,0
2815,2024-11-12,1,1,12.42,0
2816,2024-11-12,1,2,12.27,0
2817,2024-11-12,1,3,11.0,0
2818,2024-11-12,1,4,10.64,0
2819,2024-11-12,1,5,12.53,0
2820,2024-11-12,1,6,10.01,0
2821,2024-11-12,1,7,11.39,0
2822,2024-11-12,1,8,5.93,0
2823,2024-11-12,1,9,10.21,0
2824,2024-11-12,1,10,7.58,1
2825,2024-11-12,1,11,9.59,0
2826,2024-11-12,1,12,5.62,0
2827,2024-11-12,1,13,6.2,0
2828,2024-11-12,1,14,4.51,0
2829,2024-11-12,2,1,12.49,1
2830,2024-11-12,2,2,7.19,0
2831,2024-11-12,2,3,7.66,0
2832,2024-11-12,2,4,9.3,1
2833,2024-11-12,2,5,13.07,1
2834,2024-11-12,2,6,10.25,1
2835,2024-11-12,2,7,8.4,0
2836,2024-11-12,2,8,6.12,0
2837,2024-11-12,2,9,6.04,0
2838,2024-11-12,2,10,4.82,0
2839,2024-11-12,2,11,3.32,0
2840,2024-11-12,2,12,5.76,0
